income,property_value,loan_amount,interest_rate,race_Black,race_Joint,race_Multiracial,race_Native American,race_Pacific Islander,race_Unknown,race_White,covenant_count
75.0,265000.0,245000.0,7.25,False,False,False,False,False,False,True,0.0
93.0,495000.0,85000.0,4.625,False,False,False,False,False,False,True,0.0
96.0,195000.0,185000.0,7.125,False,False,False,False,False,True,False,0.0
96.0,325000.0,185000.0,6.875,False,False,False,False,False,True,False,0.0
128.0,345000.0,335000.0,7.625,False,False,False,False,False,False,False,0.0
90.0,325000.0,45000.0,9.99,False,False,False,False,False,False,True,0.0
96.0,285000.0,255000.0,6.125,False,False,False,False,False,True,False,0.0
379.0,215000.0,155000.0,7.125,False,False,False,False,False,False,False,0.0
103.0,225000.0,165000.0,7.0,False,False,False,False,False,False,False,0.0
54.0,255000.0,15000.0,0.0,False,False,False,False,False,False,True,0.0
254.0,1285000.0,725000.0,5.5,False,False,False,False,False,True,False,0.0
125.0,475000.0,375000.0,9.15,False,False,False,False,False,False,True,0.0
165.0,575000.0,545000.0,7.125,False,False,False,False,False,True,False,0.0
75.0,325000.0,285000.0,7.375,False,False,False,False,False,False,True,0.0
84.0,295000.0,285000.0,7.0,False,False,False,False,False,False,False,0.0
69.0,125000.0,125000.0,7.375,False,False,False,False,False,False,True,0.0
62.0,275000.0,265000.0,6.875,False,False,False,False,False,False,True,0.0
72.0,275000.0,265000.0,6.375,False,False,False,False,False,False,True,0.0
117.0,195000.0,185000.0,5.875,False,False,False,False,False,False,True,0.0
153.0,715000.0,205000.0,8.24,False,False,False,False,False,False,False,0.0
81.0,205000.0,195000.0,6.75,False,False,False,False,False,False,True,0.0
229.0,915000.0,725000.0,5.875,False,False,False,False,False,False,True,210.0
75.0,385000.0,345000.0,6.5,False,False,False,False,False,False,True,0.0
96.0,295000.0,285000.0,7.25,False,False,False,False,False,True,False,0.0
143.0,395000.0,375000.0,5.5,False,False,False,False,False,False,False,0.0
96.0,385000.0,195000.0,8.09,False,False,False,False,False,True,False,0.0
95.0,315000.0,225000.0,6.95,False,False,False,False,False,False,True,0.0
55.0,205000.0,5000.0,0.0,False,False,False,False,False,True,False,0.0
276.0,725000.0,435000.0,6.625,False,False,False,False,False,True,False,0.0
51.0,175000.0,155000.0,6.391,False,False,False,False,False,False,True,0.0
66.0,175000.0,165000.0,6.5,False,False,False,False,False,False,True,0.0
70.0,365000.0,295000.0,6.49,False,False,False,False,False,False,True,0.0
69.0,235000.0,15000.0,6.625,False,False,False,False,False,False,True,188.0
80.0,195000.0,205000.0,6.625,False,False,False,False,False,False,True,0.0
87.0,225000.0,225000.0,7.0,False,False,False,False,False,False,True,0.0
100.0,285000.0,15000.0,7.625,False,False,False,False,False,False,True,0.0
84.0,295000.0,285000.0,6.5,False,False,False,False,False,False,True,0.0
37.0,265000.0,155000.0,7.0,False,False,False,False,False,False,True,0.0
66.0,185000.0,175000.0,7.0,False,False,False,False,False,False,True,0.0
78.0,305000.0,295000.0,7.75,True,False,False,False,False,False,False,0.0
145.0,405000.0,365000.0,9.999,False,False,False,False,False,False,True,0.0
73.0,245000.0,235000.0,7.625,False,False,False,False,False,False,False,0.0
73.0,195000.0,185000.0,6.4,False,False,False,False,False,False,True,0.0
65.0,135000.0,115000.0,3.625,False,False,False,False,False,False,True,0.0
116.0,645000.0,245000.0,9.125,False,False,False,False,False,False,True,0.0
208.0,885000.0,705000.0,5.25,False,False,False,False,False,False,True,0.0
78.0,165000.0,15000.0,6.875,False,False,False,False,False,False,True,0.0
77.0,285000.0,275000.0,7.625,False,False,False,False,False,False,True,0.0
108.0,395000.0,315000.0,7.24,False,False,False,False,False,False,True,0.0
100.0,325000.0,305000.0,7.125,False,False,False,False,False,False,True,0.0
96.0,105000.0,105000.0,6.5,False,False,False,False,False,True,False,0.0
95.0,215000.0,215000.0,6.875,False,False,False,False,False,False,True,0.0
126.0,315000.0,295000.0,7.125,False,False,False,False,False,False,True,0.0
83.0,425000.0,345000.0,5.5,False,False,False,False,False,False,True,0.0
104.0,275000.0,275000.0,6.75,False,False,False,False,False,False,True,0.0
254.0,745000.0,765000.0,6.625,False,False,False,False,False,False,True,0.0
96.0,245000.0,235000.0,6.375,False,False,False,False,False,True,False,0.0
225.0,835000.0,435000.0,6.999,False,False,False,False,False,False,True,0.0
96.0,475000.0,385000.0,4.75,False,False,False,False,False,True,False,0.0
221.0,435000.0,405000.0,6.5,False,False,False,False,False,False,True,0.0
66.0,255000.0,245000.0,6.5,False,False,False,False,False,False,True,0.0
188.0,435000.0,445000.0,6.175,False,False,False,False,False,False,True,0.0
104.0,385000.0,365000.0,6.875,False,False,False,False,False,False,True,0.0
89.0,295000.0,235000.0,6.5,False,False,False,False,False,False,True,0.0
58.0,345000.0,245000.0,6.25,False,False,False,False,False,False,True,403.0
82.0,285000.0,255000.0,6.525,False,False,False,False,False,False,True,0.0
59.0,155000.0,155000.0,6.5,False,False,False,False,False,False,True,0.0
84.0,315000.0,295000.0,7.0,False,False,False,False,False,False,True,0.0
97.0,295000.0,295000.0,7.125,False,False,False,False,False,False,True,0.0
98.0,315000.0,305000.0,5.25,False,False,False,False,False,False,True,0.0
100.0,245000.0,15000.0,7.25,False,False,False,False,False,True,False,0.0
208.0,445000.0,355000.0,6.25,False,False,False,False,False,False,True,0.0
96.0,205000.0,205000.0,6.125,False,False,False,False,False,True,False,0.0
40.0,75000.0,85000.0,6.75,False,False,False,False,False,False,True,0.0
112.0,395000.0,315000.0,7.5,False,False,False,False,False,False,True,0.0
91.0,395000.0,375000.0,6.125,False,False,False,False,False,False,False,0.0
65.0,255000.0,245000.0,6.875,False,False,False,False,False,False,True,0.0
73.0,245000.0,225000.0,7.25,False,False,False,False,False,False,True,0.0
78.0,415000.0,265000.0,7.125,False,False,False,False,False,False,True,0.0
79.0,325000.0,225000.0,6.75,False,False,False,False,False,False,True,0.0
112.0,295000.0,235000.0,5.875,False,False,False,False,False,False,True,0.0
48.0,195000.0,185000.0,7.25,False,False,False,False,False,False,True,0.0
102.0,205000.0,165000.0,7.59,False,False,False,False,False,False,True,0.0
87.0,305000.0,295000.0,7.125,False,False,False,False,False,False,True,0.0
109.0,305000.0,215000.0,7.75,False,False,False,False,False,False,True,0.0
60.0,195000.0,185000.0,5.875,False,False,False,False,False,False,True,0.0
96.0,405000.0,345000.0,6.5,False,False,False,False,False,True,False,0.0
84.0,155000.0,115000.0,5.499,False,False,False,False,False,False,True,0.0
193.0,605000.0,575000.0,3.99,False,False,False,False,False,False,True,0.0
762.0,1775000.0,1595000.0,5.5,False,False,False,False,False,True,False,0.0
84.0,335000.0,325000.0,7.5,False,False,False,False,False,False,True,0.0
61.0,135000.0,125000.0,6.624,False,False,False,False,False,False,True,0.0
203.0,675000.0,525000.0,6.124,True,False,False,False,False,False,False,0.0
76.0,255000.0,255000.0,7.375,False,False,False,False,False,False,True,0.0
96.0,305000.0,265000.0,6.375,False,False,False,False,False,True,False,0.0
96.0,285000.0,255000.0,6.625,False,False,False,False,False,True,False,0.0
113.0,375000.0,365000.0,6.25,False,False,False,False,False,False,True,0.0
47.0,115000.0,105000.0,5.99,True,False,False,False,False,False,False,0.0
308.0,1285000.0,1005000.0,6.75,False,False,False,False,False,False,True,874.0
62.0,275000.0,245000.0,6.625,False,False,False,False,False,False,True,0.0
58.0,285000.0,145000.0,6.4,False,False,False,False,False,False,True,0.0
51.0,235000.0,185000.0,6.625,False,False,False,False,False,False,True,0.0
77.0,165000.0,145000.0,7.0,False,False,False,False,False,True,False,0.0
96.0,415000.0,315000.0,7.5,False,False,False,False,False,True,False,0.0
168.0,435000.0,345000.0,5.5,False,False,False,False,False,False,True,0.0
105.0,285000.0,225000.0,6.25,False,False,False,False,False,False,True,48.0
121.0,225000.0,175000.0,6.999,False,False,False,False,False,True,False,0.0
122.0,415000.0,335000.0,5.0,False,False,False,False,False,False,True,0.0
187.0,445000.0,425000.0,5.99,False,False,False,False,False,False,True,0.0
96.0,405000.0,415000.0,6.125,False,False,False,False,False,True,False,0.0
89.0,175000.0,175000.0,6.25,False,False,False,False,False,False,True,0.0
128.0,485000.0,285000.0,7.047,False,False,False,False,False,False,True,0.0
113.0,415000.0,385000.0,5.99,True,False,False,False,False,False,False,0.0
114.0,335000.0,145000.0,5.75,False,False,False,False,False,False,True,0.0
49.0,145000.0,145000.0,7.25,False,False,False,False,False,False,True,0.0
373.0,635000.0,565000.0,7.125,False,False,False,False,False,False,True,0.0
66.0,545000.0,195000.0,6.125,True,False,False,False,False,False,False,0.0
126.0,595000.0,475000.0,6.375,False,False,False,False,False,False,True,0.0
61.0,205000.0,185000.0,6.75,False,False,False,False,False,True,False,0.0
96.0,275000.0,215000.0,7.625,False,False,False,False,False,True,False,22.0
82.0,345000.0,15000.0,0.0,False,False,False,False,False,False,False,0.0
52.0,205000.0,185000.0,5.875,False,False,False,False,False,False,True,0.0
60.0,165000.0,155000.0,7.99,False,False,False,False,False,False,False,132.0
346.0,1725000.0,1005000.0,5.5,False,False,False,False,False,False,True,0.0
91.0,225000.0,15000.0,0.0,False,False,False,False,False,True,False,0.0
91.0,295000.0,195000.0,6.375,False,False,False,False,False,False,True,0.0
92.0,255000.0,235000.0,7.5,False,False,False,False,False,False,False,0.0
76.0,195000.0,195000.0,5.75,False,False,False,False,False,False,True,0.0
52.0,185000.0,125000.0,7.5,False,False,False,False,False,False,True,0.0
460.0,855000.0,685000.0,7.75,False,False,False,False,False,False,True,0.0
65.0,295000.0,275000.0,6.5,False,False,False,False,False,False,True,0.0
96.0,335000.0,325000.0,6.625,False,False,False,False,False,True,False,0.0
74.0,195000.0,195000.0,7.125,False,False,False,False,False,False,False,0.0
153.0,475000.0,445000.0,5.99,False,False,False,False,False,False,True,0.0
148.0,385000.0,375000.0,8.25,True,False,False,False,False,False,False,0.0
120.0,265000.0,255000.0,7.5,False,False,False,False,False,False,True,0.0
60.0,175000.0,155000.0,6.625,False,False,False,False,False,False,True,0.0
70.0,345000.0,325000.0,5.99,False,False,False,False,False,False,True,359.0
55.0,205000.0,205000.0,7.25,False,False,False,False,False,False,False,0.0
62.0,355000.0,285000.0,6.49,False,False,False,False,False,False,True,0.0
155.0,465000.0,415000.0,6.875,False,False,False,False,False,False,True,0.0
92.0,245000.0,225000.0,7.0,False,False,False,False,False,False,True,0.0
59.0,85000.0,75000.0,9.89,False,False,False,False,False,False,True,0.0
142.0,415000.0,335000.0,5.875,False,False,False,False,False,False,True,0.0
68.0,285000.0,285000.0,6.5,False,False,False,False,False,True,False,0.0
84.0,335000.0,315000.0,6.998,False,False,False,False,False,False,True,0.0
140.0,585000.0,465000.0,5.75,False,False,False,False,False,False,True,0.0
116.0,405000.0,275000.0,6.99,False,False,False,False,False,False,True,0.0
62.0,235000.0,185000.0,6.375,False,False,False,False,False,False,False,0.0
49.0,195000.0,185000.0,7.071,False,False,False,False,False,True,False,4.0
96.0,125000.0,125000.0,6.0,False,False,False,False,False,True,False,0.0
112.0,335000.0,315000.0,6.0,False,False,False,False,False,False,True,0.0
103.0,285000.0,215000.0,6.25,False,False,False,False,False,False,True,0.0
202.0,335000.0,265000.0,7.25,False,False,False,False,False,False,True,0.0
84.0,355000.0,255000.0,6.625,False,False,False,False,False,False,True,0.0
65.0,525000.0,175000.0,6.125,False,False,False,False,False,False,True,0.0
110.0,215000.0,205000.0,7.625,False,False,False,False,False,False,True,0.0
420.0,1035000.0,605000.0,7.5,False,False,False,False,False,False,True,0.0
39.0,335000.0,195000.0,5.49,False,False,False,False,False,False,True,0.0
301.0,225000.0,205000.0,6.25,False,False,False,False,False,False,True,0.0
124.0,335000.0,345000.0,6.5,False,False,False,False,False,False,True,0.0
54.0,255000.0,245000.0,6.5,False,False,False,False,False,False,True,2.0
95.0,385000.0,365000.0,6.0,False,False,False,False,False,False,True,0.0
96.0,475000.0,355000.0,7.125,False,False,False,False,False,True,False,132.0
182.0,375000.0,335000.0,6.125,False,False,False,False,False,False,True,0.0
30.0,65000.0,65000.0,7.25,False,False,False,False,False,False,True,0.0
96.0,345000.0,325000.0,6.75,False,False,False,False,False,True,False,0.0
278.0,365000.0,325000.0,7.375,False,False,False,False,False,False,True,0.0
50.0,145000.0,135000.0,6.5,False,False,False,False,False,False,True,0.0
177.0,675000.0,595000.0,4.99,False,False,False,False,False,False,True,0.0
80.0,365000.0,195000.0,6.489,False,False,False,False,False,False,True,0.0
66.0,175000.0,175000.0,6.5,False,False,False,False,False,True,False,0.0
223.0,645000.0,415000.0,6.375,False,False,False,False,False,False,True,0.0
86.0,355000.0,285000.0,7.0,False,False,False,False,False,False,True,0.0
48.0,165000.0,155000.0,7.375,False,False,False,False,False,False,True,0.0
121.0,375000.0,355000.0,7.5,False,False,False,False,False,False,True,0.0
119.0,385000.0,365000.0,6.875,False,False,False,False,False,False,True,0.0
154.0,405000.0,395000.0,6.75,True,False,False,False,False,False,False,0.0
125.0,445000.0,395000.0,5.75,False,False,False,False,False,False,True,0.0
96.0,205000.0,205000.0,7.125,False,False,False,False,False,True,False,0.0
85.0,415000.0,335000.0,5.999,False,False,False,False,False,False,True,0.0
117.0,285000.0,275000.0,7.25,False,False,False,False,False,False,True,0.0
138.0,95000.0,75000.0,7.99,False,False,False,False,False,False,True,0.0
69.0,255000.0,15000.0,0.0,False,False,False,False,False,False,True,0.0
99.0,255000.0,245000.0,6.5,False,False,False,False,False,False,True,0.0
65.0,245000.0,225000.0,6.625,False,False,False,False,False,False,True,0.0
115.0,525000.0,415000.0,6.625,False,False,False,False,False,False,False,0.0
70.0,165000.0,155000.0,7.625,False,False,False,False,False,False,True,0.0
96.0,1105000.0,1125000.0,6.75,False,False,False,False,False,True,False,0.0
111.0,205000.0,15000.0,6.75,False,False,False,False,False,False,False,0.0
185.0,785000.0,625000.0,7.125,False,False,False,False,False,True,False,482.0
125.0,415000.0,375000.0,6.5,False,False,False,False,False,False,True,0.0
309.0,275000.0,135000.0,6.5,False,False,False,False,False,False,True,0.0
96.0,215000.0,165000.0,7.75,False,False,False,False,False,True,False,0.0
567.0,655000.0,525000.0,6.125,False,False,False,False,False,False,True,0.0
344.0,685000.0,515000.0,8.125,False,False,False,False,False,False,True,0.0
111.0,425000.0,325000.0,6.99,False,False,False,False,False,False,True,198.0
258.0,355000.0,265000.0,5.8,False,False,False,False,False,False,True,0.0
44.0,285000.0,105000.0,6.875,False,False,False,False,False,False,False,0.0
75.0,275000.0,275000.0,6.75,False,False,False,False,False,False,True,0.0
135.0,465000.0,305000.0,6.999,False,False,False,False,False,False,True,0.0
111.0,325000.0,285000.0,7.25,False,False,False,False,False,False,True,0.0
79.0,265000.0,265000.0,6.5,False,False,False,False,False,False,True,0.0
182.0,425000.0,405000.0,6.25,False,False,False,False,False,False,True,0.0
49.0,275000.0,165000.0,7.25,False,False,False,False,False,False,True,0.0
187.0,345000.0,275000.0,6.0,False,False,False,False,False,False,True,64.0
97.0,185000.0,185000.0,6.75,False,False,False,False,False,False,True,0.0
76.0,335000.0,325000.0,6.875,True,False,False,False,False,False,False,0.0
319.0,1625000.0,625000.0,6.5,False,False,False,False,False,False,True,0.0
99.0,305000.0,165000.0,5.75,False,False,False,False,False,False,True,0.0
96.0,255000.0,245000.0,7.25,False,False,False,False,False,True,False,0.0
96.0,295000.0,285000.0,7.625,False,True,False,False,False,False,False,0.0
57.0,175000.0,145000.0,6.375,False,False,False,False,False,True,False,0.0
78.0,295000.0,15000.0,6.5,False,False,False,False,False,False,True,0.0
96.0,655000.0,655000.0,5.25,False,False,False,False,False,True,False,0.0
122.0,335000.0,265000.0,6.99,False,False,False,False,False,False,True,205.0
461.0,3525000.0,1975000.0,5.25,False,False,False,False,False,True,False,0.0
87.0,265000.0,255000.0,5.75,False,False,False,False,False,False,True,0.0
79.0,305000.0,275000.0,5.875,False,False,False,False,False,True,False,0.0
78.0,195000.0,185000.0,6.875,False,False,False,False,False,False,True,0.0
39.0,195000.0,175000.0,5.75,False,False,False,False,False,True,False,0.0
110.0,485000.0,185000.0,6.75,False,False,False,False,False,False,True,0.0
57.0,205000.0,185000.0,5.625,False,False,False,False,False,False,True,0.0
80.0,265000.0,255000.0,7.5,False,False,False,False,False,True,False,0.0
277.0,855000.0,675000.0,9.25,False,False,False,False,False,False,True,0.0
