income,property_value,loan_amount,interest_rate,black_high_density,black_vhigh_density,race_Black,race_Joint,race_Multiracial,race_Native American,race_Pacific Islander,race_Unknown,race_White,cd_High (101-200),cd_Low (1-50),cd_Medium (51-100),cd_Very High (>200)
53.0,235000.0,15000.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False
96.0,155000.0,155000.0,6.875,False,False,False,False,False,False,False,True,False,False,False,False,False
105.0,665000.0,425000.0,6.125,False,False,False,False,False,False,False,False,False,False,False,False,False
83.0,415000.0,335000.0,6.49,False,False,True,False,False,False,False,False,False,False,False,False,False
80.0,185000.0,175000.0,7.25,False,False,True,False,False,False,False,False,False,False,False,False,False
74.0,305000.0,305000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
47.0,305000.0,185000.0,5.875,False,False,False,False,False,False,False,False,True,False,False,False,False
124.0,395000.0,345000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
75.0,345000.0,275000.0,6.0,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,535000.0,425000.0,5.375,False,False,False,False,False,False,False,True,False,False,False,False,False
64.0,275000.0,265000.0,6.125,False,False,False,False,False,False,False,False,True,False,False,False,False
217.0,515000.0,415000.0,6.625,False,False,False,False,False,False,False,True,False,False,False,False,False
96.0,405000.0,325000.0,5.875,False,False,False,False,False,False,False,True,False,False,False,False,False
109.0,275000.0,275000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
112.0,545000.0,405000.0,5.99,False,False,False,False,False,False,False,False,True,False,False,False,False
50.0,455000.0,225000.0,5.925,False,False,False,False,False,False,False,False,True,False,False,False,False
134.0,395000.0,15000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
99.0,205000.0,195000.0,7.0,False,False,False,False,False,False,False,True,False,False,False,False,False
82.0,355000.0,335000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
422.0,405000.0,255000.0,4.99,False,False,False,False,False,False,False,False,True,False,False,False,False
164.0,325000.0,275000.0,6.223,False,False,False,False,False,False,False,True,False,False,False,False,False
118.0,285000.0,255000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
75.0,145000.0,135000.0,7.25,False,False,False,False,False,False,False,True,False,False,False,False,False
142.0,355000.0,315000.0,8.125,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,305000.0,305000.0,6.125,False,False,False,False,False,False,False,True,False,False,False,False,False
125.0,245000.0,15000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
168.0,255000.0,245000.0,6.875,False,False,False,False,False,False,False,True,False,False,False,False,False
127.0,405000.0,365000.0,7.25,False,False,False,False,False,False,False,True,False,True,False,False,False
44.0,215000.0,175000.0,5.75,False,False,False,False,False,False,False,False,True,False,False,False,False
236.0,535000.0,435000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
62.0,285000.0,255000.0,6.125,False,False,False,False,False,False,False,False,True,False,False,False,False
80.0,305000.0,295000.0,7.875,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,315000.0,305000.0,6.375,False,False,False,False,False,False,False,True,False,False,False,False,False
65.0,325000.0,255000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
71.0,225000.0,175000.0,5.875,False,False,False,False,False,False,False,False,True,False,False,False,False
195.0,375000.0,305000.0,5.25,False,False,False,False,False,False,False,False,False,False,False,False,False
80.0,535000.0,355000.0,6.575,False,False,False,False,False,False,False,False,True,False,False,False,False
223.0,275000.0,275000.0,5.125,False,False,True,False,False,False,False,False,False,False,True,False,False
155.0,625000.0,505000.0,7.125,False,False,False,False,False,False,False,False,True,False,False,False,False
98.0,285000.0,145000.0,7.5,False,False,False,False,False,False,False,True,False,False,False,False,False
608.0,4495000.0,3495000.0,5.0,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,405000.0,355000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
209.0,565000.0,535000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
95.0,315000.0,305000.0,7.75,False,False,False,False,False,False,False,True,False,False,False,False,False
35.0,125000.0,125000.0,7.375,False,False,True,False,False,False,False,False,False,False,False,False,False
325.0,735000.0,585000.0,6.75,False,False,False,False,False,False,False,True,False,False,False,False,False
62.0,145000.0,135000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
118.0,335000.0,265000.0,7.375,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,245000.0,225000.0,6.75,False,False,False,False,False,False,False,True,False,False,False,False,False
138.0,575000.0,325000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
150.0,905000.0,725000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
138.0,255000.0,245000.0,6.99,False,False,False,False,False,False,False,False,True,False,False,False,False
188.0,245000.0,235000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,85000.0,85000.0,7.0,False,False,False,False,False,False,False,True,False,False,False,False,False
96.0,185000.0,185000.0,2.75,False,False,False,False,False,False,False,True,False,False,False,False,False
122.0,715000.0,635000.0,5.875,False,False,False,False,False,False,False,True,False,False,False,False,False
61.0,295000.0,235000.0,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,305000.0,185000.0,7.75,False,False,False,False,False,False,False,True,False,False,False,False,False
103.0,225000.0,5000.0,7.375,False,False,False,True,False,False,False,False,False,False,False,False,False
261.0,615000.0,485000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
64.0,125000.0,125000.0,6.625,False,False,False,False,False,False,False,True,False,False,False,False,False
91.0,325000.0,15000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,165000.0,155000.0,6.5,False,False,False,False,False,False,False,True,False,False,False,False,False
76.0,275000.0,265000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
69.0,405000.0,365000.0,5.56,False,False,False,False,False,False,False,False,True,False,False,False,False
100.0,425000.0,425000.0,5.75,False,False,False,False,False,False,False,True,False,False,False,False,False
68.0,165000.0,165000.0,6.125,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,315000.0,155000.0,6.875,False,False,False,False,False,False,False,True,False,False,False,False,False
175.0,435000.0,345000.0,6.325,False,False,False,False,False,False,False,False,True,False,False,False,False
160.0,1425000.0,955000.0,4.99,False,False,False,False,False,False,False,False,True,False,False,False,False
70.0,205000.0,185000.0,7.625,False,False,False,False,False,True,False,False,False,False,False,False,False
96.0,275000.0,265000.0,6.625,False,False,False,False,False,False,False,True,False,False,False,False,False
187.0,525000.0,495000.0,7.075,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,175000.0,175000.0,7.375,False,False,False,False,False,False,False,True,False,False,False,False,False
72.0,165000.0,15000.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False
61.0,285000.0,225000.0,6.75,False,False,False,False,False,False,False,False,False,False,True,False,False
121.0,375000.0,365000.0,5.5,False,False,False,False,False,False,False,False,True,False,False,False,False
112.0,575000.0,345000.0,5.999,False,False,True,False,False,False,False,False,False,False,False,False,False
40.0,215000.0,175000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
133.0,285000.0,255000.0,6.625,False,False,False,False,False,False,False,False,True,False,True,False,False
73.0,665000.0,205000.0,6.49,False,False,False,False,False,False,False,False,True,False,False,False,False
52.0,295000.0,235000.0,7.498,False,False,False,False,False,False,False,False,True,False,False,False,False
59.0,235000.0,15000.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False
193.0,435000.0,305000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
79.0,335000.0,235000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
107.0,285000.0,15000.0,7.375,False,False,False,False,False,False,False,False,True,False,False,False,False
75.0,255000.0,15000.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False
105.0,165000.0,135000.0,7.9,False,False,False,False,False,False,False,False,True,False,False,False,False
57.0,275000.0,165000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,295000.0,285000.0,6.124,False,False,False,False,False,False,False,True,False,False,False,False,False
502.0,1555000.0,1145000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
142.0,375000.0,305000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
62.0,165000.0,15000.0,7.125,False,False,False,False,False,False,False,False,True,False,False,False,False
115.0,385000.0,285000.0,7.125,False,False,False,False,False,False,False,False,False,False,False,False,False
96.0,525000.0,475000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
62.0,155000.0,155000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
110.0,365000.0,205000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
71.0,315000.0,265000.0,7.1,False,False,False,False,False,False,False,False,True,False,False,False,False
170.0,495000.0,415000.0,6.5,False,False,False,False,False,False,False,False,False,False,False,False,False
152.0,465000.0,445000.0,5.875,False,False,False,False,False,False,False,False,True,False,False,False,False
86.0,325000.0,305000.0,7.375,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,325000.0,175000.0,7.75,False,False,False,False,False,False,False,True,False,False,False,False,False
76.0,215000.0,185000.0,6.775,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,1035000.0,415000.0,8.125,False,False,False,False,False,False,False,True,False,False,False,False,False
79.0,375000.0,345000.0,5.99,False,False,False,False,False,False,False,False,True,False,False,False,False
275.0,605000.0,485000.0,5.625,False,False,False,False,False,False,False,False,True,False,False,False,False
133.0,305000.0,245000.0,8.0,False,False,False,False,False,False,False,True,False,False,False,False,False
125.0,505000.0,495000.0,7.0,False,False,True,False,False,False,False,False,False,False,False,False,False
122.0,235000.0,235000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
41.0,155000.0,125000.0,6.125,False,False,False,False,False,False,False,True,False,False,False,False,False
179.0,275000.0,245000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
90.0,345000.0,325000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
58.0,265000.0,235000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
65.0,245000.0,235000.0,7.625,False,False,False,False,False,False,False,False,True,False,False,False,False
89.0,305000.0,295000.0,6.875,False,False,False,True,False,False,False,False,False,False,False,False,False
48.0,395000.0,375000.0,7.5,False,False,False,False,False,False,False,False,False,False,False,False,False
53.0,315000.0,205000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
47.0,255000.0,215000.0,6.6,False,False,False,False,False,False,False,True,False,False,False,False,False
96.0,615000.0,595000.0,5.75,False,False,False,False,False,False,False,True,False,False,False,False,False
233.0,185000.0,145000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
50.0,115000.0,85000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
60.0,195000.0,155000.0,6.0,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,355000.0,285000.0,6.8,False,False,False,False,False,False,False,True,False,False,False,False,False
77.0,265000.0,235000.0,2.99,False,False,False,False,False,False,False,False,True,False,False,False,False
55.0,255000.0,255000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
72.0,305000.0,245000.0,6.625,False,False,False,False,False,False,False,False,True,False,True,False,False
144.0,655000.0,545000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
101.0,315000.0,255000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
146.0,265000.0,255000.0,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False
66.0,305000.0,295000.0,7.25,False,False,True,False,False,False,False,False,False,False,False,False,False
132.0,355000.0,335000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
55.0,215000.0,195000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
129.0,405000.0,385000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
43.0,145000.0,135000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,285000.0,275000.0,4.75,False,False,False,False,False,False,False,True,False,False,False,False,False
96.0,385000.0,385000.0,5.25,False,False,False,False,False,False,False,True,False,False,False,False,False
727.0,465000.0,265000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
107.0,305000.0,275000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
46.0,145000.0,145000.0,5.99,False,False,False,False,False,False,False,False,True,False,False,False,False
114.0,325000.0,315000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
94.0,235000.0,165000.0,7.125,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,235000.0,185000.0,9.625,False,False,False,False,False,False,False,False,False,False,False,False,False
96.0,975000.0,725000.0,6.5,False,False,False,False,False,False,False,True,False,False,False,False,False
105.0,325000.0,305000.0,6.375,False,False,False,False,False,False,False,False,True,True,False,False,False
96.0,395000.0,305000.0,6.625,False,False,False,False,False,False,False,True,False,False,False,False,False
60.0,345000.0,245000.0,4.99,False,False,False,False,False,False,False,False,False,False,False,False,False
120.0,245000.0,245000.0,7.75,False,False,False,False,False,False,False,False,True,False,False,False,False
67.0,255000.0,205000.0,6.975,False,False,False,False,False,False,False,False,True,False,False,False,False
47.0,195000.0,175000.0,7.625,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,3645000.0,2365000.0,5.875,False,False,False,False,False,False,False,False,True,False,False,False,False
141.0,465000.0,375000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
276.0,815000.0,485000.0,9.45,False,False,False,False,False,False,False,False,False,False,False,False,False
187.0,845000.0,675000.0,4.75,False,False,False,False,False,False,False,False,True,False,False,False,False
49.0,105000.0,105000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
221.0,625000.0,475000.0,7.99,False,False,False,False,False,False,False,False,False,False,False,False,False
47.0,165000.0,105000.0,7.625,False,False,True,False,False,False,False,False,False,False,True,False,False
96.0,365000.0,255000.0,7.75,False,False,False,False,False,False,False,False,True,False,False,False,False
80.0,655000.0,345000.0,7.275,False,False,False,False,False,False,False,False,True,False,False,False,False
52.0,205000.0,185000.0,5.875,False,False,False,False,False,False,False,False,True,False,False,False,False
134.0,445000.0,355000.0,6.49,False,False,False,False,False,False,False,False,False,False,False,False,False
74.0,275000.0,65000.0,8.0,False,False,False,False,False,False,False,False,True,False,False,False,False
139.0,615000.0,535000.0,6.625,False,False,False,False,False,False,False,False,False,False,False,False,False
122.0,225000.0,145000.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False
102.0,165000.0,155000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
217.0,725000.0,615000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
130.0,625000.0,615000.0,5.875,False,False,False,False,False,False,False,False,True,False,False,False,False
226.0,1775000.0,405000.0,8.75,False,False,False,False,False,False,False,False,True,False,False,False,False
103.0,255000.0,235000.0,7.125,False,False,False,False,False,False,False,False,True,False,True,False,False
57.0,305000.0,245000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
90.0,295000.0,235000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
97.0,205000.0,195000.0,6.5,False,False,True,False,False,False,False,False,False,False,False,False,False
141.0,385000.0,305000.0,6.875,False,False,False,False,False,False,False,True,False,False,False,False,False
178.0,485000.0,455000.0,6.75,False,False,False,False,False,False,False,True,False,False,False,False,False
72.0,335000.0,265000.0,6.507,False,False,False,False,False,False,False,False,True,False,False,False,False
120.0,485000.0,475000.0,7.625,False,False,False,False,False,False,False,False,True,False,False,False,False
59.0,125000.0,125000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
117.0,415000.0,395000.0,6.99,False,False,True,False,False,False,False,False,False,False,False,False,False
96.0,315000.0,215000.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False
74.0,415000.0,415000.0,5.75,False,False,False,False,False,False,False,False,True,False,False,False,False
56.0,205000.0,185000.0,7.025,False,False,False,False,False,False,False,False,True,False,False,False,False
341.0,735000.0,355000.0,7.5,False,False,False,True,False,False,False,False,False,False,False,False,False
88.0,345000.0,275000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,365000.0,355000.0,7.5,False,False,False,False,False,False,False,True,False,False,False,False,False
84.0,315000.0,205000.0,6.5,False,False,False,False,False,False,False,False,False,False,False,False,False
74.0,275000.0,235000.0,5.25,False,False,False,False,False,False,False,False,True,False,False,False,False
56.0,195000.0,195000.0,5.75,False,False,False,False,False,False,False,False,True,False,False,False,False
171.0,365000.0,335000.0,6.99,False,False,False,True,False,False,False,False,False,False,False,False,False
166.0,1055000.0,505000.0,4.99,False,False,False,False,False,False,False,True,False,False,False,False,False
96.0,745000.0,205000.0,5.5,False,False,False,False,False,False,False,True,False,False,False,False,False
110.0,255000.0,175000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
142.0,375000.0,345000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
67.0,525000.0,325000.0,6.125,False,False,False,False,False,False,False,False,True,False,False,False,False
85.0,335000.0,315000.0,6.875,False,False,True,False,False,False,False,False,False,False,False,False,False
80.0,275000.0,245000.0,7.625,False,False,False,False,False,False,False,False,True,False,False,False,False
115.0,385000.0,365000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
149.0,505000.0,195000.0,5.875,False,False,False,False,False,False,False,False,True,False,False,False,False
136.0,245000.0,235000.0,7.75,False,False,True,False,False,False,False,False,False,False,False,False,False
141.0,315000.0,305000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
93.0,295000.0,235000.0,7.375,False,False,False,False,False,False,False,False,True,False,False,False,False
146.0,315000.0,295000.0,7.7,False,False,False,False,False,False,False,False,True,False,False,False,False
74.0,175000.0,165000.0,7.125,False,False,False,False,False,True,False,False,False,False,False,False,False
85.0,245000.0,245000.0,6.125,False,False,False,False,False,False,False,False,True,False,False,False,False
279.0,295000.0,115000.0,7.75,False,False,False,False,False,False,False,True,False,False,False,False,False
57.0,555000.0,415000.0,6.875,False,False,False,True,False,False,False,False,False,False,False,False,False
325.0,765000.0,425000.0,4.51,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,355000.0,285000.0,6.125,False,False,False,False,False,False,False,True,False,False,False,False,False
107.0,375000.0,375000.0,6.5,False,False,False,False,False,False,False,True,False,False,False,False,False
82.0,235000.0,145000.0,5.375,False,False,False,True,False,False,False,False,False,False,False,False,False
61.0,165000.0,155000.0,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False
84.0,325000.0,305000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
157.0,345000.0,325000.0,7.625,False,False,False,False,False,False,False,False,True,False,False,False,False
73.0,145000.0,145000.0,7.625,False,False,False,False,False,False,False,False,True,False,False,False,False
113.0,435000.0,15000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
221.0,425000.0,255000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
57.0,135000.0,105000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
518.0,425000.0,345000.0,7.74,False,False,False,False,False,False,False,False,True,False,False,False,False
281.0,345000.0,235000.0,8.125,False,False,False,False,False,False,False,False,True,False,False,False,False
329.0,495000.0,225000.0,5.875,False,False,False,False,False,False,False,False,True,False,False,False,False
55.0,185000.0,175000.0,7.875,False,False,False,False,False,False,False,False,True,False,False,False,False
60.0,195000.0,175000.0,6.265,False,False,False,False,False,False,False,False,True,False,False,False,False
112.0,275000.0,265000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
51.0,205000.0,175000.0,7.625,False,False,True,False,False,False,False,False,False,False,False,False,False
153.0,345000.0,325000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
55.0,265000.0,195000.0,5.875,False,False,False,False,False,False,False,False,True,False,False,False,False
299.0,565000.0,445000.0,8.0,False,False,False,False,False,False,False,False,True,False,False,False,False
122.0,335000.0,295000.0,7.489,False,False,False,False,False,False,False,False,True,False,False,False,False
93.0,265000.0,235000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
70.0,205000.0,195000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
59.0,215000.0,175000.0,8.125,False,False,False,False,False,False,False,True,False,False,False,False,False
43.0,65000.0,65000.0,11.59,False,False,False,False,False,False,False,False,True,False,False,False,False
73.0,315000.0,305000.0,7.125,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,285000.0,285000.0,7.125,False,False,False,False,False,False,False,True,False,False,False,False,False
54.0,165000.0,165000.0,6.25,False,False,True,False,False,False,False,False,False,False,False,False,False
107.0,325000.0,315000.0,6.49,False,False,False,False,False,False,False,False,True,False,False,False,False
55.0,265000.0,215000.0,6.75,False,False,False,False,False,False,False,True,False,False,False,False,False
77.0,395000.0,105000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
106.0,155000.0,65000.0,3.875,False,False,False,False,False,False,False,False,True,False,False,False,False
41.0,165000.0,155000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
84.0,295000.0,285000.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False
171.0,345000.0,325000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
88.0,285000.0,275000.0,7.125,False,False,False,False,False,False,False,False,True,False,False,False,False
54.0,295000.0,155000.0,7.625,False,False,False,False,False,False,False,True,False,True,False,False,False
72.0,305000.0,295000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
186.0,495000.0,445000.0,6.5,False,False,True,False,False,False,False,False,False,False,False,False,False
125.0,475000.0,375000.0,5.625,False,False,False,False,False,False,False,True,False,False,False,False,False
180.0,475000.0,375000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
86.0,425000.0,345000.0,5.375,False,False,False,False,False,False,False,False,True,False,False,False,False
138.0,735000.0,535000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
299.0,645000.0,615000.0,7.625,False,False,False,False,False,False,False,False,True,False,False,False,False
88.0,415000.0,405000.0,6.125,False,False,False,False,False,False,False,False,True,False,False,False,False
237.0,825000.0,645000.0,6.75,False,False,False,True,False,False,False,False,False,False,False,False,False
59.0,265000.0,255000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
76.0,225000.0,215000.0,5.25,False,False,False,False,False,False,False,False,True,False,False,False,False
148.0,445000.0,355000.0,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False
107.0,445000.0,445000.0,4.75,False,False,False,False,False,False,False,True,False,False,False,False,False
185.0,735000.0,575000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
155.0,595000.0,475000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
188.0,425000.0,345000.0,7.625,False,False,False,False,False,False,False,False,True,False,False,False,False
65.0,325000.0,265000.0,7.625,False,False,False,False,False,False,False,False,True,False,False,False,False
124.0,325000.0,325000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
78.0,35000.0,35000.0,13.73,False,False,False,False,False,False,False,False,True,False,False,False,False
70.0,295000.0,285000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,325000.0,85000.0,8.54,False,False,False,False,False,False,False,True,False,False,False,False,False
120.0,445000.0,295000.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False
76.0,205000.0,195000.0,7.125,False,False,False,False,False,False,False,True,False,False,True,False,False
152.0,505000.0,405000.0,5.99,False,False,False,False,False,False,False,False,True,False,True,False,False
199.0,525000.0,425000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
75.0,415000.0,335000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
57.0,255000.0,245000.0,6.125,False,False,False,False,False,False,False,False,False,False,False,False,False
57.0,175000.0,175000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
107.0,325000.0,305000.0,5.99,False,False,False,False,False,False,False,False,True,False,False,False,False
145.0,505000.0,475000.0,7.375,False,False,False,False,False,False,False,False,True,False,False,False,False
117.0,415000.0,335000.0,6.99,False,False,False,True,False,False,False,False,False,False,False,False,False
216.0,655000.0,415000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
113.0,325000.0,315000.0,5.875,False,False,False,False,False,False,False,False,True,False,False,False,False
55.0,425000.0,135000.0,4.25,False,False,False,False,False,False,False,False,True,False,False,False,False
43.0,145000.0,145000.0,7.2,False,False,False,False,False,False,False,False,True,False,False,False,False
118.0,345000.0,345000.0,6.25,False,False,False,True,False,False,False,False,False,False,False,False,False
132.0,445000.0,435000.0,7.125,False,False,False,False,False,False,False,False,True,False,False,False,False
68.0,215000.0,205000.0,7.125,False,False,False,False,False,False,False,False,True,False,True,False,False
98.0,275000.0,265000.0,6.25,False,False,False,False,False,False,False,True,False,False,False,False,False
79.0,335000.0,335000.0,6.0,False,False,False,False,False,False,False,False,True,False,False,False,False
347.0,675000.0,375000.0,6.125,False,False,False,True,False,False,False,False,False,False,False,False,False
124.0,655000.0,555000.0,7.625,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,585000.0,385000.0,7.95,False,False,False,False,False,False,False,True,False,False,False,False,False
68.0,625000.0,325000.0,6.499,False,False,False,False,False,False,False,False,True,False,False,False,False
67.0,345000.0,275000.0,6.625,False,False,False,True,False,False,False,False,False,False,False,False,False
96.0,385000.0,305000.0,6.75,False,False,False,False,False,False,False,True,False,False,False,False,False
96.0,685000.0,655000.0,7.375,False,False,False,False,False,False,False,True,False,False,False,False,False
87.0,185000.0,175000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
57.0,125000.0,85000.0,7.125,False,False,False,False,False,False,False,True,False,False,False,True,False
40.0,225000.0,165000.0,7.125,False,False,False,False,False,False,False,False,False,False,False,False,False
55.0,265000.0,235000.0,6.95,False,False,False,False,False,False,False,False,True,False,False,False,False
164.0,425000.0,405000.0,7.625,False,False,False,False,False,False,False,False,True,False,False,False,False
94.0,245000.0,235000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,265000.0,265000.0,5.75,False,False,False,False,False,False,False,True,False,False,False,False,False
96.0,385000.0,305000.0,7.625,False,False,False,False,False,False,False,True,False,False,False,False,False
42.0,155000.0,145000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
122.0,245000.0,215000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
166.0,535000.0,545000.0,5.577,False,False,False,False,False,False,False,True,False,False,False,False,False
40.0,185000.0,175000.0,6.5,False,False,False,False,False,False,False,True,False,False,False,False,False
72.0,165000.0,5000.0,7.375,False,False,False,False,False,False,False,False,True,False,False,False,False
43.0,265000.0,145000.0,6.45,False,False,False,False,False,False,False,True,False,False,False,False,False
40.0,185000.0,185000.0,6.25,False,False,False,False,False,False,False,True,False,False,False,False,False
56.0,215000.0,205000.0,7.0,False,False,False,False,False,False,False,True,False,False,False,False,False
84.0,225000.0,125000.0,6.75,False,False,False,False,False,False,False,True,False,False,False,False,False
111.0,565000.0,535000.0,6.5,False,False,True,False,False,False,False,False,False,False,False,False,False
41.0,185000.0,165000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
38.0,185000.0,165000.0,6.801,False,False,False,False,False,False,False,False,True,False,False,False,False
63.0,275000.0,15000.0,7.75,False,False,True,False,False,False,False,False,False,False,False,False,False
96.0,265000.0,245000.0,3.625,False,False,False,False,False,False,False,True,False,False,False,False,False
96.0,315000.0,305000.0,7.25,False,False,False,False,False,False,False,True,False,False,False,False,False
244.0,425000.0,345000.0,7.75,False,False,False,False,False,False,False,False,True,False,False,False,False
144.0,395000.0,315000.0,7.75,False,False,False,False,False,False,False,False,True,False,False,False,False
87.0,405000.0,405000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
